,year,name,christian,islam,buddhist,judaism,nonrelig,other,pop
2565,1981,EQG,198927000,1775000,0,0,7368000,17111000,225209000
2566,1982,EQG,218993000,2276000,0,0,7056000,17073000,245427000
2567,1983,EQG,244360000,2936000,0,0,6683000,17045000,271041000
2568,1984,EQG,268422000,3635000,0,0,6371000,17005000,295436000
2569,1985,EQG,284570000,4255000,0,0,6240000,16935000,312000000
2570,1986,EQG,293671000,4772000,0,0,6713000,16303000,321361000
2571,1987,EQG,301250000,5267000,0,0,7849000,14933000,328992000
2572,1988,EQG,307681000,5773000,0,0,9225000,13329000,335543000
2573,1989,EQG,313339000,6325000,0,0,10417000,11996000,341662000
2574,1990,EQG,318600000,6960000,0,0,11000000,11440000,348000000
2575,1991,EQG,323126000,7707000,0,0,11105000,11755000,354089000
2576,1992,EQG,326794000,8565000,0,0,11165000,12584000,359514000
2577,1993,EQG,330293000,9519000,0,0,11210000,13756000,364993000
2578,1994,EQG,334313000,10553000,0,0,11268000,15096000,371249000
2579,1995,EQG,339545000,11653000,0,0,11370000,16432000,379000000
2580,1996,EQG,346660000,12900000,0,0,11674000,17818000,389076000
2581,1997,EQG,355811000,14324000,0,0,12249000,19413000,401703000
2582,1998,EQG,366902000,15829000,0,0,12985000,21199000,416691000
2583,1999,EQG,379839000,17320000,0,0,13772000,23157000,433853000
2584,2000,EQG,394530000,18700000,0,0,14500000,25270000,453000000
2585,2001,EQG,414664000,20024000,0,0,15145000,28152000,478438000
2586,2002,EQG,441580000,21361000,0,0,15783000,31868000,511463000
2587,2003,EQG,471655000,22632000,0,0,16448000,35571000,547369000
2588,2004,EQG,501265000,23759000,0,0,17175000,38414000,581450000
2589,2005,EQG,526785000,24665000,0,0,18000000,39550000,609000000
2590,2006,EQG,548535000,25411000,0,0,18957000,38901000,631034000
2591,2007,EQG,569160000,26094000,0,0,20052000,36976000,651416000
2592,2008,EQG,588523000,26688000,0,0,21268000,33809000,669710000
2593,2009,EQG,606486000,27165000,0,0,22589000,29432000,685482000
2594,2010,EQG,622913000,27500000,0,0,24000000,23881000,698294000
2595,1995,ERI,1539364000,1542000000,0,0,60000000,29636000,3171000000
2596,1996,ERI,1599883000,1613660000,0,0,62071000,35913000,3311318000
2597,1997,ERI,1657690000,1687904000,0,0,63505000,40966000,3449435000
2598,1998,ERI,1712522000,1764618000,0,0,64403000,44695000,3585293000
2599,1999,ERI,1764115000,1843688000,0,0,64867000,47005000,3718834000
2600,2000,ERI,1812203000,1925000000,0,0,65000000,47797000,3850000000
2601,2001,ERI,1851978000,2024084000,0,0,64038000,46331000,3976036000
2602,2002,ERI,1884059000,2141207000,0,0,61745000,42836000,4097077000
2603,2003,ERI,1916316000,2253356000,0,0,59009000,38665000,4217400000
2604,2004,ERI,1956622000,2337521000,0,0,56716000,35170000,4341282000
2605,2005,ERI,2012850000,2370690000,0,0,55755000,33705000,4473000000
2606,2006,ERI,2114649000,2362662000,0,0,56231000,34825000,4613327000
2607,2007,ERI,2277953000,2335779000,0,0,57628000,38028000,4759969000
2608,2008,ERI,2490052000,2285841000,0,0,59903000,43075000,4912591000
2609,2009,ERI,2738239000,2208648000,0,0,63007000,49726000,5070862000
2610,2010,ERI,3009808000,2100000000,0,0,66898000,57744000,5234449000
2611,1995,EST,647267000,3982000,487000,1622000,794845000,35797000,1484000000
2612,1996,EST,575685000,3305000,542000,2137000,779250000,100862000,1463192000
2613,1997,EST,510069000,2690000,598000,2572000,769113000,154465000,1443737000
2614,1998,EST,455619000,2188000,656000,2907000,763287000,194884000,1425886000
2615,1999,EST,417535000,1850000,714000,3123000,760631000,220397000,1409890000
2616,2000,EST,401015000,1726000,774000,3200000,760000000,229285000,1396000000
2617,2001,EST,397700000,1735000,834000,3146000,765940000,219659000,1382981000
2618,2002,EST,395460000,1761000,897000,3008000,781120000,195537000,1370249000
2619,2003,EST,393833000,1795000,960000,2822000,801580000,164052000,1359027000
2620,2004,EST,392359000,1831000,1023000,2624000,823360000,132335000,1350536000
2621,2005,EST,390579000,1863000,1087000,2450000,842500000,107521000,1346000000
2622,2006,EST,388491000,1890000,1149000,2300000,859000000,89065000,1343996000
2623,2007,EST,386404000,1917000,1212000,2150000,875500000,71826000,1342330000
2624,2008,EST,384316000,1945000,1275000,2000000,892000000,56035000,1341062000
2625,2009,EST,382228000,1972000,1338000,1850000,908500000,41926000,1340256000
2626,2010,EST,380140000,2000000,1401000,1700000,925000000,29732000,1339974000
2627,1945,ETH,8110359000,4918820000,0,20490000,0,4152331000,17202000000
2628,1946,ETH,8184458000,4993672000,0,20618000,0,4710008000,17934088000
2629,1947,ETH,8259266000,5069947000,0,20747000,0,5156831000,18582784000
2630,1948,ETH,8334774000,5147607000,0,20877000,0,5485290000,19102536000
2631,1949,ETH,8410972000,5226617000,0,21007000,0,5687873000,19447792000
2632,1950,ETH,8487851000,5306940000,0,21139000,0,5757070000,19573000000
2633,1951,ETH,8558796000,5381591000,0,21271000,0,5663631000,19523808000
2634,1952,ETH,8623832000,5450657000,0,21405000,0,5425083000,19406504000
2635,1953,ETH,8692900000,5524702000,0,21539000,0,5104075000,19266496000
2636,1954,ETH,8775946000,5614294000,0,21673000,0,4763257000,19149192000
2637,1955,ETH,8882912000,5730000000,0,21808000,0,4465280000,19100000000
2638,1956,ETH,9064382000,5949164000,0,21941000,0,4170065000,19209523000
2639,1957,ETH,9334616000,6289354000,0,22075000,0,3835835000,19492571000
2640,1958,ETH,9649070000,6671460000,0,22208000,0,3522690000,19880856000
2641,1959,ETH,9963203000,7016378000,0,22342000,0,3290729000,20306095000
2642,1960,ETH,10232470000,7245000000,0,22476000,0,3200054000,20700000000
2643,1961,ETH,10447421000,7386383000,0,22609000,0,3237821000,21072606000
2644,1962,ETH,10639623000,7515131000,0,22743000,0,3333702000,21471206000
2645,1963,ETH,10826051000,7620454000,0,22877000,0,3461563000,21883403000
2646,1964,ETH,11023683000,7691560000,0,23011000,0,3595272000,22296800000
2647,1965,ETH,11249499000,7717660000,0,23145000,0,3708696000,22699000000
2648,1966,ETH,11505761000,7710974000,0,23262000,0,3815164000,23081234000
2649,1967,ETH,11785562000,7695030000,0,23363000,0,3932287000,23451822000
2650,1968,ETH,12092117000,7676001000,0,23471000,0,4040353000,23823993000
2651,1969,ETH,12428642000,7660057000,0,23613000,0,4119648000,24210975000
2652,1970,ETH,12798354000,7653372000,0,23813000,0,4150461000,24626000000
2653,1971,ETH,13232346000,7681209000,0,24330000,180000,4088774000,25063385000
2654,1972,ETH,13738851000,7755973000,0,25286000,640000,3941674000,25517050000
2655,1973,ETH,14286792000,7864541000,0,26493000,1260000,3766104000,25999623000
2656,1974,ETH,14845093000,7993791000,0,27762000,1920000,3619004000,26523730000
2657,1975,ETH,15382676000,8130600000,0,28906000,2500000,3557318000,27102000000
2658,1976,ETH,15865558000,8280332000,0,30087000,2932000,3565519000,27709236000
2659,1977,ETH,16314457000,8463897000,0,31432000,3296000,3589211000,28350759000
2660,1978,ETH,16780348000,8691485000,0,32695000,3695000,3627019000,29084962000
2661,1979,ETH,17314205000,8973288000,0,33633000,4229000,3677573000,29970244000
2662,1980,ETH,17967000000,9319500000,0,34000000,5000000,3739500000,31065000000
2663,1981,ETH,18898563000,9965346000,0,33136000,7750000,4005050000,32912612000
2664,1982,ETH,20134176000,10992549000,0,30928000,13344000,4541167000,35672687000
2665,1983,ETH,21522987000,12181038000,0,27952000,20563000,5158519000,38827956000
2666,1984,ETH,22914145000,13310745000,0,24784000,28187000,5667774000,41861150000
2667,1985,ETH,24156800000,14161600000,0,22000000,35000000,5879600000,44255000000
2668,1986,ETH,25273794000,14736018000,0,19216000,41443000,5876995000,46054213000
2669,1987,ETH,26369927000,15214322000,0,16048000,48330000,5869383000,47667893000
2670,1988,ETH,27417279000,15643305000,0,13072000,54995000,5857071000,49125368000
2671,1989,ETH,28387930000,16069760000,0,10864000,60773000,5840361000,50455961000
2672,1990,ETH,29253960000,16540480000,0,10000000,65000000,5819560000,51689000000
2673,1991,ETH,29980924000,17092310000,0,10070000,67743000,5727301000,52799110000
2674,1992,ETH,30602419000,17695021000,0,10249000,69797000,5527072000,53786008000
2675,1993,ETH,31192580000,18294787000,0,10491000,71584000,5265450000,54716651000
2676,1994,ETH,31825544000,18837781000,0,10748000,73526000,4989016000,55657996000
2677,1995,ETH,32575450000,19270180000,0,10975000,76045000,4744350000,56677000000
2678,1996,ETH,33539980000,19567948000,0,11201000,80235000,4505628000,57739382000
2679,1997,ETH,34692711000,19786018000,0,11458000,85966000,4241792000,58803483000
2680,1998,ETH,35921612000,19989004000,0,11700000,91816000,3991567000,59925194000
2681,1999,ETH,37114654000,20241524000,0,11879000,96367000,3793677000,61160403000
2682,2000,ETH,38159809000,20608195000,0,11950000,98200000,3686846000,62565000000
2683,2001,ETH,39000410000,21521942000,0,11709000,96255000,3648042000,64305720000
2684,2002,ETH,39721450000,23080128000,0,11091000,91617000,3623043000,66396817000
2685,2003,ETH,40423386000,24844021000,0,10247000,86082000,3603784000,68665454000
2686,2004,ETH,41206673000,26374888000,0,9333000,81444000,3582201000,70938793000
2687,2005,ETH,42171769000,27234000000,0,8500000,79500000,3550231000,73044000000
2688,2006,ETH,43408243000,27589544000,0,7746000,80640000,3501928000,74985470000
2689,2007,ETH,44913107000,27892197000,0,6968000,83948000,3438425000,76881570000
2690,2008,ETH,46647972000,28126954000,0,6167000,89256000,3362268000,78730414000
2691,2009,ETH,48574449000,28278811000,0,5344000,96396000,3276005000,80530119000
2692,2010,ETH,50654152000,28332765000,0,4500000,105200000,3182183000,82278800000
2693,2005,ETM,972160000,7936000,0,0,3770000,8134000,992000000
2694,2006,ETM,998772000,7927000,225000,0,3889000,8341000,1019155000
2695,2007,ETM,1025384000,7919000,450000,0,4008000,8548000,1046311000
2696,2008,ETM,1051997000,7910000,676000,0,4127000,8756000,1073467000
2697,2009,ETM,1078609000,7902000,901000,0,4246000,8963000,1100623000
2698,2010,ETM,1105222000,7894000,1127000,0,4365000,9171000,1127779000
2699,1970,FIJ,262522000,40404000,0,0,2553000,214521000,520000000
2700,1971,FIJ,267714000,41303000,0,0,2662000,216912000,528555000
2701,1972,FIJ,272930000,42203000,0,0,2783000,219984000,537787000
2702,1973,FIJ,278167000,43102000,0,0,2913000,223627000,547641000
2703,1974,FIJ,283427000,44002000,0,0,3053000,227731000,558063000
2704,1975,FIJ,288710000,44902000,0,0,3200000,232188000,569000000
2705,1976,FIJ,293906000,45911000,0,0,3347000,237643000,580864000
2706,1977,FIJ,299017000,47031000,0,0,3498000,244352000,593783000
2707,1978,FIJ,304205000,48096000,0,0,3665000,251620000,607270000
2708,1979,FIJ,309631000,48940000,0,0,3861000,258748000,620838000
2709,1980,FIJ,315460000,49400000,0,0,4100000,265040000,634000000
2710,1981,FIJ,321554000,49578000,0,0,4444000,271220000,647328000
2711,1982,FIJ,327853000,49706000,0,0,4916000,277799000,661149000
2712,1983,FIJ,334629000,49804000,0,0,5461000,283759000,674606000
2713,1984,FIJ,342153000,49894000,0,0,6023000,288082000,686842000
2714,1985,FIJ,350700000,50000000,0,0,6550000,289750000,697000000
2715,1986,FIJ,361170000,50139000,0,10000,7118000,286284000,704760000
2716,1987,FIJ,373741000,50297000,0,34000,7765000,277982000,711041000
2717,1988,FIJ,387590000,50446000,0,63000,8372000,267984000,716842000
2718,1989,FIJ,401897000,50556000,0,88000,8823000,259429000,723162000
2719,1990,FIJ,415840000,50600000,0,100000,9000000,255460000,731000000
2720,1991,FIJ,431740000,50304000,0,101000,8957000,254884000,742458000
2721,1992,FIJ,450153000,49600000,0,102000,8857000,254423000,757261000
2722,1993,FIJ,467605000,48759000,0,103000,8736000,254086000,772834000
2723,1994,FIJ,480623000,48055000,0,103000,8636000,253877000,786605000
2724,1995,FIJ,485735000,47760000,0,104000,8594000,253807000,796000000
2725,1996,FIJ,482025000,48298000,0,93000,8729000,258685000,801876000
2726,1997,FIJ,473157000,49637000,0,67000,9077000,270397000,806850000
2727,1998,FIJ,462518000,51364000,0,36000,9548000,284559000,810987000
2728,1999,FIJ,453497000,53064000,0,10000,10051000,296787000,814348000
2729,2000,FIJ,449482000,54323000,0,0,10500000,302695000,817000000
2730,2001,FIJ,449135000,55255000,0,11000,10957000,303876000,818899000
2731,2002,FIJ,448860000,56177000,0,39000,11485000,304833000,820238000
2732,2003,FIJ,448662000,56975000,0,71000,11983000,305544000,821427000
2733,2004,FIJ,448540000,57537000,0,99000,12354000,305986000,822877000
2734,2005,FIJ,448500000,57750000,0,111000,12500000,306139000,825000000
2735,2006,FIJ,454166000,57458000,0,106000,12338000,302980000,828710000
2736,2007,FIJ,469557000,56626000,0,93000,11876000,294368000,834390000
2737,2008,FIJ,492261000,55322000,0,71000,11150000,281596000,841647000
2738,2009,FIJ,519867000,53610000,0,39000,10193000,265960000,850087000
2739,2010,FIJ,549963000,51559000,0,0,9042000,248754000,859318000
2740,1945,FIN,3738694000,570000,0,1517000,77534000,1685000,3820000000
2741,1946,FIN,3769284000,584000,0,1514000,83812000,1880000,3854892000
2742,1947,FIN,3799583000,598000,0,1512000,90446000,2439000,3891318000
2743,1948,FIN,3829586000,612000,0,1510000,97412000,3325000,3929197000
2744,1949,FIN,3859287000,626000,0,1508000,104688000,4497000,3968451000
2745,1950,FIN,3888684000,640000,0,1506000,112252000,5918000,4009000000
2746,1951,FIN,3917732000,653000,0,1503000,120291000,10435000,4052153000
2747,1952,FIN,3946445000,667000,0,1501000,128858000,19237000,4098096000
2748,1953,FIN,3974894000,681000,0,1498000,137727000,29792000,4145062000
2749,1954,FIN,4003154000,695000,0,1496000,146671000,39567000,4191285000
2750,1955,FIN,4031299000,710000,0,1494000,155465000,46032000,4235000000
2751,1956,FIN,4059266000,724000,0,1491000,164107000,49939000,4276994000
2752,1957,FIN,4087010000,738000,0,1489000,172750000,53521000,4318538000
2753,1958,FIN,4114626000,752000,0,1487000,181393000,56467000,4358584000
2754,1959,FIN,4142210000,766000,0,1485000,190036000,58464000,4396087000
2755,1960,FIN,4169858000,781000,0,1483000,198679000,59199000,4430000000
2756,1961,FIN,4201137000,795000,0,1480000,208326000,54224000,4462221000
2757,1962,FIN,4235983000,809000,0,1478000,218980000,42363000,4493902000
2758,1963,FIN,4269046000,823000,0,1475000,229130000,28205000,4522871000
2759,1964,FIN,4294974000,837000,0,1473000,237270000,16344000,4546960000
2760,1965,FIN,4308416000,851000,0,1471000,241892000,11370000,4564000000
2761,1966,FIN,4312907000,866000,0,1468000,243718000,12760000,4574634000
2762,1967,FIN,4315993000,884000,0,1465000,244813000,16347000,4582233000
2763,1968,FIN,4318334000,900000,0,1462000,245678000,21248000,4588715000
2764,1969,FIN,4320589000,913000,0,1460000,246815000,26585000,4595998000
2765,1970,FIN,4323418000,921000,0,1460000,248724000,31477000,4606000000
2766,1971,FIN,4326811000,923000,0,1461000,254783000,36773000,4621935000
2767,1972,FIN,4330347000,925000,0,1463000,266434000,43073000,4643605000
2768,1973,FIN,4334063000,926000,0,1467000,281276000,49126000,4667808000
2769,1974,FIN,4338000000,928000,0,1471000,296907000,53676000,4691340000
2770,1975,FIN,4342197000,930000,0,1475000,310926000,55472000,4711000000
2771,1976,FIN,4346617000,931000,0,1478000,323229000,53535000,4726014000
2772,1977,FIN,4351278000,932000,0,1482000,335419000,48917000,4738817000
2773,1978,FIN,4356297000,934000,0,1486000,347648000,43404000,4751013000
2774,1979,FIN,4361792000,936000,0,1488000,360070000,38786000,4764206000
2775,1980,FIN,4367880000,940000,0,1490000,372840000,36850000,4780000000
2776,1981,FIN,4375390000,1189000,0,1481000,386091000,37630000,4800786000
2777,1982,FIN,4384419000,1820000,0,1459000,399736000,39492000,4826085000
2778,1983,FIN,4393976000,2670000,0,1429000,413589000,41715000,4853190000
2779,1984,FIN,4403073000,3574000,0,1397000,427465000,43577000,4879397000
2780,1985,FIN,4410722000,4370000,0,1370000,441180000,44358000,4902000000
2781,1986,FIN,4417362000,5042000,175000,1342000,454205000,42745000,4920287000
2782,1987,FIN,4423800000,5701000,606000,1312000,466664000,38900000,4936343000
2783,1988,FIN,4429599000,6367000,1150000,1283000,479350000,34310000,4951656000
2784,1989,FIN,4434319000,7060000,1662000,1260000,493055000,30465000,4967712000
2785,1990,FIN,4437525000,7800000,2000000,1250000,508572000,28853000,4986000000
2786,1991,FIN,4439400000,8607000,2178000,1247000,528453000,28866000,5008628000
2787,1992,FIN,4440682000,9475000,2318000,1245000,552571000,28898000,5034887000
2788,1993,FIN,4441759000,10377000,2438000,1243000,577698000,28936000,5062032000
2789,1994,FIN,4443019000,11287000,2552000,1242000,600606000,28968000,5087318000
2790,1995,FIN,4444851000,12181000,2677000,1241000,618068000,28982000,5108000000
2791,1996,FIN,4448790000,13023000,2804000,1238000,629826000,27864000,5124042000
2792,1997,FIN,4454936000,13832000,2922000,1236000,638935000,25200000,5137888000
2793,1998,FIN,4461518000,14658000,3045000,1234000,647129000,22020000,5150513000
2794,1999,FIN,4466765000,15551000,3185000,1232000,656140000,19356000,5162892000
2795,2000,FIN,4468908000,16563000,3354000,1232000,667704000,18239000,5176000000
2796,2001,FIN,4466386000,17970000,3626000,1233000,683501000,18421000,5189299000
2797,2002,FIN,4459483000,19766000,4006000,1235000,703135000,18962000,5202140000
2798,2003,FIN,4449187000,21574000,4402000,1239000,725215000,19849000,5215332000
2799,2004,FIN,4436489000,23015000,4724000,1244000,748354000,21072000,5229683000
2800,2005,FIN,4422378000,23712000,4879000,1249000,771162000,22620000,5246000000
2801,2006,FIN,4403209000,23894000,4916000,1253000,793703000,32808000,5264967000
2802,2007,FIN,4375718000,24042000,4946000,1258000,816950000,57585000,5286534000
2803,2008,FIN,4341469000,24152000,4969000,1264000,840875000,93387000,5310409000
2804,2009,FIN,4302022000,24221000,4983000,1270000,865451000,136648000,5336298000
2805,2010,FIN,4258941000,24244000,4988000,1277000,890650000,183807000,5363908000
2806,1945,FRN,37239888000,168108000,995000,364863000,1910038000,16108000,39700000000
2807,1946,FRN,37566868000,173925000,1106000,371436000,2016791000,22170000,40135227000
2808,1947,FRN,37867129000,179984000,1410000,378140000,2128606000,38895000,40557203000
2809,1948,FRN,38131086000,186274000,1857000,384970000,2245203000,64088000,40965165000
2810,1949,FRN,38349159000,192783000,2400000,391923000,2366307000,95557000,41358351000
2811,1950,FRN,38511767000,199498000,2992000,398996000,2491639000,131108000,41736000000
